time,score,pnl,capital,portfolio_value,variance,capitalUsage,maxDrawdown,total_profit,total_loss,count_profit,count_loss
2012-02-07 13:27:00,-9820.8,-9853.199999999997,13998909.099999988,13990146.8,6647.0213937767,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 9813.099999999627}",0.8500000000003638,9854.049999999997,1,236
2012-02-07 13:28:00,-9853.199999999997,-9877.3,13998615.799999988,13990122.7,6643.083949954046,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 9837.200000001118}",0.8500000000003638,9878.15,1,237
2012-02-07 13:29:00,-9877.3,-9942.249999999998,13997723.599999988,13990057.75,6654.442636278547,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 9902.150000000373}",0.8500000000003638,9943.099999999999,1,238
2012-02-07 13:30:00,-9942.249999999998,-9961.099999999997,13998458.249999989,13990038.9,6649.5798941996145,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 9921.0}",0.8500000000003638,9961.949999999997,1,239
2012-02-07 13:31:00,-9961.099999999997,-9986.799999999996,13998183.89999999,13990013.2,6645.947670664025,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 9946.700000001118}",0.8500000000003638,9987.649999999996,1,240
2012-02-07 13:32:00,-9986.799999999996,-10005.299999999997,13997918.599999988,13989994.7,6640.944954176028,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 9965.200000001118}",0.8500000000003638,10006.149999999998,1,241
2012-02-07 13:33:00,-10005.299999999997,-10017.699999999997,13998581.499999989,13989982.3,6635.096659580438,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 9977.599999999627}",0.8500000000003638,10018.549999999997,1,242
2012-02-07 13:34:00,-10017.699999999997,-10043.099999999997,13998609.949999988,13989956.9,6631.227892851467,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 10003.0}",0.8500000000003638,10043.949999999997,1,243
2012-02-07 13:35:00,-10043.099999999997,-10061.05,13998758.799999988,13989938.95,6625.988888812687,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 10020.950000001118}",0.8500000000003638,10061.9,1,244
2012-02-07 13:36:00,-10061.05,-10101.749999999998,13997790.849999988,13989898.25,6626.184778884818,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 10061.650000000373}",0.8500000000003638,10102.599999999999,1,245
2012-02-07 13:37:00,-10101.749999999998,-10139.6,13998027.999999989,13989860.4,6625.464389366696,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 10099.5}",0.8500000000003638,10140.45,1,246
2012-02-07 13:38:00,-10139.6,-10217.849999999995,13997273.39999999,13989782.15,6643.757279374953,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 10177.75}",0.8500000000003638,10218.699999999995,1,247
2012-02-07 13:39:00,-10217.849999999995,-10226.699999999999,13998872.29999999,13989773.3,6637.592443940144,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 10186.599999999627}",0.8500000000003638,10227.55,1,248
2012-02-07 13:40:00,-10226.699999999999,-10257.899999999998,13998245.79999999,13989742.1,6634.9901848980835,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 10217.800000000745}",0.8500000000003638,10258.749999999998,1,249
2012-02-07 13:41:00,-10257.899999999998,-10286.199999999999,13998113.84999999,13989713.8,6631.676350436039,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 10246.099999999627}",0.8500000000003638,10287.05,1,250
2012-02-07 13:42:00,-10286.199999999999,-10340.550000000001,13997585.69999999,13989659.45,6636.950912551341,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 10300.450000001118}",0.8500000000003638,10341.400000000001,1,251
2012-02-07 13:43:00,-10340.550000000001,-10375.1,13997209.54999999,13989624.9,6635.227699438572,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 10335.0}",0.8500000000003638,10375.95,1,252
2012-02-07 13:44:00,-10375.1,-10398.15,13997814.89999999,13989601.85,6630.857572296313,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 10358.050000000745}",0.8500000000003638,10399.0,1,253
2012-02-07 13:45:00,-10398.15,-10424.399999999998,13997883.69999999,13989575.6,6627.082016105029,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 10384.300000000745}",0.8500000000003638,10425.249999999998,1,254
2012-02-07 13:46:00,-10424.399999999998,-10458.949999999997,13996804.99999999,13989541.05,6625.2739826678735,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 10418.849999999627}",0.8500000000003638,10459.799999999997,1,255
2012-02-07 13:47:00,-10458.949999999997,-10472.699999999999,13998627.09999999,13989527.3,6619.4975848803215,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 10432.599999999627}",0.8500000000003638,10473.55,1,256
2012-02-07 13:48:00,-10472.699999999999,-10505.95,13997882.49999999,13989494.05,6617.2677320487255,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 10465.849999999627}",0.8500000000003638,10506.800000000001,1,257
2012-02-07 13:49:00,-10505.95,-10542.899999999998,13997671.84999999,13989457.1,6616.040419430996,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 10502.800000000745}",0.8500000000003638,10543.749999999998,1,258
2012-02-07 13:50:00,-10542.899999999998,-10586.949999999999,13997786.69999999,13989413.05,6617.038451156152,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 10546.849999999627}",0.8500000000003638,10587.8,1,259
2012-02-07 13:51:00,-10586.949999999999,-10617.299999999997,13998210.99999999,13989382.7,6614.103624850362,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 10577.200000001118}",0.8500000000003638,10618.149999999998,1,260
2012-02-07 13:52:00,-10617.299999999997,-10669.749999999998,13997601.149999991,13989330.25,6618.191321520079,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 10629.650000000373}",0.8500000000003638,10670.599999999999,1,261
2012-02-07 13:53:00,-10669.749999999998,-10675.25,13999023.59999999,13989324.75,6611.8354278244515,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 10635.150000000373}",0.8500000000003638,10676.1,1,262
2012-02-07 13:54:00,-10675.25,-10710.849999999995,13997755.84999999,13989289.15,6610.161955726076,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 10670.75}",0.8500000000003638,10711.699999999995,1,263
2012-02-07 13:55:00,-10710.849999999995,-10786.999999999996,13997048.54999999,13989213.0,6625.676956146185,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 10746.900000000373}",0.8500000000003638,10787.849999999997,1,264
2012-02-07 13:56:00,-10786.999999999996,-10827.099999999999,13996819.79999999,13989172.9,6625.360361089714,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 10787.0}",0.8500000000003638,10827.949999999999,1,265
2012-02-07 13:57:00,-10827.099999999999,-10855.949999999995,13997659.999999989,13989144.05,6622.114052708657,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 10815.849999999627}",0.8500000000003638,10856.799999999996,1,266
2012-02-07 13:58:00,-10855.949999999995,-10878.549999999996,13997012.499999989,13989121.45,6617.638906918496,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 10838.450000001118}",0.8500000000003638,10879.399999999996,1,267
2012-02-07 13:59:00,-10878.549999999996,-10907.999999999996,13997642.199999988,13989092.0,6614.478126649172,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 10867.900000000373}",0.8500000000003638,10908.849999999997,1,268
2012-02-07 14:00:00,-10907.999999999996,-10975.8,13997144.349999988,13989024.2,6625.2018941406595,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 10935.700000001118}",0.8500000000003638,10976.65,1,269
2012-02-07 14:01:00,-10975.8,-11021.649999999998,13997395.699999988,13988978.35,6626.683233516066,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 10981.550000000745}",0.8500000000003638,11022.499999999998,1,270
2012-02-07 14:02:00,-11021.649999999998,-11054.449999999997,13997414.249999989,13988945.55,6624.369313235368,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11014.349999999627}",0.8500000000003638,11055.299999999997,1,271
2012-02-07 14:03:00,-11054.449999999997,-11121.349999999999,13996166.099999988,13988878.65,6634.574222946445,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11081.25}",0.8500000000003638,11122.199999999999,1,272
2012-02-07 14:04:00,-11121.349999999999,-11140.95,13998020.999999989,13988859.05,6629.755971696251,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11100.849999999627}",0.8500000000003638,11141.800000000001,1,273
2012-02-07 14:05:00,-11140.95,-11160.499999999996,13998984.29999999,13988839.5,6624.898679462431,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11120.400000000373}",0.8500000000003638,11161.349999999997,1,274
2012-02-07 14:06:00,-11160.499999999996,-11183.199999999997,13998397.749999989,13988816.8,6620.499237171121,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11143.099999999627}",0.8500000000003638,11184.049999999997,1,275
2012-02-07 14:07:00,-11183.199999999997,-11201.849999999997,13997873.89999999,13988798.15,6615.463037380356,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11161.75}",0.8500000000003638,11202.699999999997,1,276
2012-02-07 14:08:00,-11201.849999999997,-11216.249999999996,13998802.89999999,13988783.75,6609.881677848292,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11176.150000000373}",0.8500000000003638,11217.099999999997,1,277
2012-02-07 14:09:00,-11216.249999999996,-11245.399999999996,13997616.14999999,13988754.6,6606.593351521758,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11205.300000000745}",0.8500000000003638,11246.249999999996,1,278
2012-02-07 14:10:00,-11245.399999999996,-11282.149999999996,13997608.69999999,13988717.85,6605.098966945932,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11242.050000000745}",0.8500000000003638,11282.999999999996,1,279
2012-02-07 14:11:00,-11282.149999999996,-11302.799999999996,13998284.89999999,13988697.2,6600.283686881169,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11262.700000001118}",0.8500000000003638,11303.649999999996,1,280
2012-02-07 14:12:00,-11302.799999999996,-11346.299999999997,13997396.249999989,13988653.7,6600.6877055140085,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11306.200000001118}",0.8500000000003638,11347.149999999998,1,281
2012-02-07 14:13:00,-11346.299999999997,-11352.999999999996,13999265.999999989,13988647.0,6594.49827299614,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11312.900000000373}",0.8500000000003638,11353.849999999997,1,282
2012-02-07 14:14:00,-11352.999999999996,-11370.849999999997,13998448.499999989,13988629.15,6589.239746221086,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11330.75}",0.8500000000003638,11371.699999999997,1,283
2012-02-07 14:15:00,-11370.849999999997,-11396.099999999997,13998039.699999988,13988603.9,6585.086955480173,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11356.0}",0.8500000000003638,11396.949999999997,1,284
2012-02-07 14:16:00,-11396.099999999997,-11423.049999999997,13997678.049999988,13988576.95,6581.234298578728,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11382.950000001118}",0.8500000000003638,11423.899999999998,1,285
2012-02-07 14:17:00,-11423.049999999997,-11443.949999999997,13997757.049999988,13988556.05,6576.351125312683,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11403.849999999627}",0.8500000000003638,11444.799999999997,1,286
2012-02-07 14:18:00,-11443.949999999997,-11476.499999999996,13997859.449999988,13988523.5,6573.632223271314,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11436.400000000373}",0.8500000000003638,11477.349999999997,1,287
2012-02-07 14:19:00,-11476.499999999996,-11508.549999999997,13998301.649999987,13988491.45,6570.799076835557,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11468.450000001118}",0.8500000000003638,11509.399999999998,1,288
2012-02-07 14:20:00,-11508.549999999997,-11552.199999999999,13997619.449999988,13988447.8,6571.01364041704,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11512.099999999627}",0.8500000000003638,11553.05,1,289
2012-02-07 14:21:00,-11552.199999999999,-11559.15,13998853.299999988,13988440.85,6564.788072448181,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11519.050000000745}",0.8500000000003638,11560.0,1,290
2012-02-07 14:22:00,-11559.15,-11577.3,13998691.949999988,13988422.7,6559.4980437292925,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11537.200000001118}",0.8500000000003638,11578.15,1,291
2012-02-07 14:23:00,-11577.3,-11600.35,13998915.299999988,13988399.65,6554.883354254021,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11560.25}",0.8500000000003638,11601.2,1,292
2012-02-07 14:24:00,-11600.35,-11619.349999999999,13998370.749999987,13988380.65,6549.668730354121,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11579.25}",0.8500000000003638,11620.199999999999,1,293
2012-02-07 14:25:00,-11619.349999999999,-11695.349999999997,13997960.799999988,13988304.65,6562.892639877539,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11655.25}",0.8500000000003638,11696.199999999997,1,294
2012-02-07 14:26:00,-11695.349999999997,-11726.549999999997,13998186.649999987,13988273.45,6559.82051865261,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11686.450000001118}",0.8500000000003638,11727.399999999998,1,295
2012-02-07 14:27:00,-11726.549999999997,-11809.399999999996,13997574.499999987,13988190.6,6576.672636708297,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11769.300000000745}",0.8500000000003638,11810.249999999996,1,296
2012-02-07 14:28:00,-11809.399999999996,-11838.399999999998,13997904.399999987,13988161.6,6573.219776411076,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11798.300000000745}",0.8500000000003638,11839.249999999998,1,297
2012-02-07 14:29:00,-11838.399999999998,-11883.149999999996,13998099.899999987,13988116.85,6573.674463734459,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11843.050000000745}",0.8500000000003638,11883.999999999996,1,298
2012-02-07 14:30:00,-11883.149999999996,-11922.749999999998,13997287.299999988,13988077.25,6572.6826111657365,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11882.650000000373}",0.8500000000003638,11923.599999999999,1,299
2012-02-07 14:31:00,-11922.749999999998,-11934.199999999997,13999241.099999988,13988065.8,6566.8742295264,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11894.099999999627}",0.8500000000003638,11935.049999999997,1,300
2012-02-07 14:32:00,-11934.199999999997,-11968.699999999997,13998483.299999988,13988031.3,6564.5784044793345,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11928.599999999627}",0.8500000000003638,11969.549999999997,1,301
2012-02-07 14:33:00,-11968.699999999997,-12026.949999999997,13996991.549999988,13987973.05,6569.595417119859,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 11986.849999999627}",0.8500000000003638,12027.799999999997,1,302
2012-02-07 14:34:00,-12026.949999999997,-12076.999999999998,13998019.799999988,13987923.0,6571.692032014716,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12036.900000000373}",0.8500000000003638,12077.849999999999,1,303
2012-02-07 14:35:00,-12076.999999999998,-12107.549999999996,13997971.349999988,13987892.45,6568.615420125369,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12067.450000001118}",0.8500000000003638,12108.399999999996,1,304
2012-02-07 14:36:00,-12107.549999999996,-12122.849999999995,13998216.999999989,13987877.15,6563.225580476001,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12082.75}",0.8500000000003638,12123.699999999995,1,305
2012-02-07 14:37:00,-12122.849999999995,-12144.449999999995,13998498.29999999,13987855.55,6558.57802313296,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12104.349999999627}",0.8500000000003638,12145.299999999996,1,306
2012-02-07 14:38:00,-12144.449999999995,-12168.949999999995,13998407.69999999,13987831.05,6554.3552059784515,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12128.849999999627}",0.8500000000003638,12169.799999999996,1,307
2012-02-07 14:39:00,-12168.949999999995,-12189.399999999998,13998304.49999999,13987810.6,6549.527267697638,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12149.300000000745}",0.8500000000003638,12190.249999999998,1,308
2012-02-07 14:40:00,-12189.399999999998,-12201.949999999997,13999319.19999999,13987798.05,6543.830565792594,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12161.849999999627}",0.8500000000003638,12202.799999999997,1,309
2012-02-07 14:41:00,-12201.949999999997,-12217.049999999996,13997951.69999999,13987782.95,6538.33666198248,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12176.950000001118}",0.8500000000003638,12217.899999999996,1,310
2012-02-07 14:42:00,-12217.049999999996,-12242.949999999993,13997311.09999999,13987757.05,6534.256626810011,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12202.849999999627}",0.8500000000003638,12243.799999999994,1,311
2012-02-07 14:43:00,-12242.949999999993,-12335.799999999996,13996147.49999999,13987664.2,6555.677641851954,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12295.700000001118}",0.8500000000003638,12336.649999999996,1,312
2012-02-07 14:44:00,-12335.799999999996,-12360.699999999995,13998626.49999999,13987639.3,6551.501117473382,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12320.599999999627}",0.8500000000003638,12361.549999999996,1,313
2012-02-07 14:45:00,-12360.699999999995,-12392.849999999995,13998627.49999999,13987607.15,6548.641643565467,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12352.75}",0.8500000000003638,12393.699999999995,1,314
2012-02-07 14:46:00,-12392.849999999995,-12421.049999999997,13997840.149999991,13987578.95,6545.023130898349,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12380.950000001118}",0.8500000000003638,12421.899999999998,1,315
2012-02-07 14:47:00,-12421.049999999997,-12443.199999999995,13998165.199999992,13987556.8,6540.431546584926,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12403.099999999627}",0.8500000000003638,12444.049999999996,1,316
2012-02-07 14:48:00,-12443.199999999995,-12456.099999999997,13998948.749999993,13987543.9,6534.795846307126,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12416.0}",0.8500000000003638,12456.949999999997,1,317
2012-02-07 14:49:00,-12456.099999999997,-12474.149999999992,13998652.199999992,13987525.85,6529.643044161981,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12434.050000000745}",0.8500000000003638,12474.999999999993,1,318
2012-02-07 14:50:00,-12474.149999999992,-12512.649999999996,13998070.699999992,13987487.35,6528.119616992214,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12472.550000000745}",0.8500000000003638,12513.499999999996,1,319
2012-02-07 14:51:00,-12512.649999999996,-12528.149999999996,13998097.699999992,13987471.85,6522.700892726609,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12488.050000000745}",0.8500000000003638,12528.999999999996,1,320
2012-02-07 14:52:00,-12528.149999999996,-12566.949999999997,13997898.099999992,13987433.05,6521.227193468941,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12526.849999999627}",0.8500000000003638,12567.799999999997,1,321
2012-02-07 14:53:00,-12566.949999999997,-12616.399999999998,13997234.499999993,13987383.6,6522.687911812633,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12576.300000000745}",0.8500000000003638,12617.249999999998,1,322
2012-02-07 14:54:00,-12616.399999999998,-12630.149999999998,13997796.649999993,13987369.85,6517.146638136324,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12590.050000000745}",0.8500000000003638,12630.999999999998,1,323
2012-02-07 14:55:00,-12630.149999999998,-12677.499999999995,13996809.199999994,13987322.5,6517.950117906736,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12637.400000000373}",0.8500000000003638,12678.349999999995,1,324
2012-02-07 14:56:00,-12677.499999999995,-12694.449999999997,13998112.649999993,13987305.55,6512.726930418671,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12654.349999999627}",0.8500000000003638,12695.299999999997,1,325
2012-02-07 14:57:00,-12694.449999999997,-12719.149999999996,13998150.649999993,13987280.85,6508.486518469121,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12679.050000000745}",0.8500000000003638,12719.999999999996,1,326
2012-02-07 14:58:00,-12719.149999999996,-12739.299999999996,13998374.949999994,13987260.7,6503.6129600074255,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12699.200000001118}",0.8500000000003638,12740.149999999996,1,327
2012-02-07 14:59:00,-12739.299999999996,-12775.399999999996,13997616.899999993,13987224.6,6501.478973133845,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12735.300000000745}",0.8500000000003638,12776.249999999996,1,328
2012-02-07 15:00:00,-12775.399999999996,-12786.849999999995,13998486.099999992,13987213.15,6495.765731774037,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12746.75}",0.8500000000003638,12787.699999999995,1,329
2012-02-07 15:01:00,-12786.849999999995,-12799.049999999997,13998602.199999992,13987200.95,6490.084385839216,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12758.950000001118}",0.8500000000003638,12799.899999999998,1,330
2012-02-07 15:02:00,-12799.049999999997,-12811.499999999995,13998688.499999993,13987188.5,6484.4011029762805,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12771.400000000373}",0.8500000000003638,12812.349999999995,1,331
2012-02-07 15:03:00,-12811.499999999995,-12828.949999999993,13997735.799999993,13987171.05,6479.153833170531,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12788.849999999627}",0.8500000000003638,12829.799999999994,1,332
2012-02-07 15:04:00,-12828.949999999993,-12839.099999999993,13998933.999999993,13987160.9,6473.281644630012,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12799.0}",0.8500000000003638,12839.949999999993,1,333
2012-02-07 15:05:00,-12839.099999999993,-12878.999999999995,13997469.299999993,13987121.0,6471.872074826531,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12838.900000000373}",0.8500000000003638,12879.849999999995,1,334
2012-02-07 15:06:00,-12878.999999999995,-12899.549999999994,13998141.499999993,13987100.45,6466.966700681475,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12859.450000001118}",0.8500000000003638,12900.399999999994,1,335
2012-02-07 15:07:00,-12899.549999999994,-12934.599999999997,13997799.099999992,13987065.4,6464.466395562556,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12894.5}",0.8500000000003638,12935.449999999997,1,336
2012-02-07 15:08:00,-12934.599999999997,-13003.349999999995,13997287.199999992,13986996.65,6472.368546648971,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 12963.25}",0.8500000000003638,13004.199999999995,1,337
2012-02-07 15:09:00,-13003.349999999995,-13044.549999999992,13996691.649999991,13986955.45,6471.312721599963,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 13004.450000001118}",0.8500000000003638,13045.399999999992,1,338
2012-02-07 15:10:00,-13044.549999999992,-13070.899999999994,13995509.34999999,13986929.1,6467.298786748464,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 13030.800000000745}",0.8500000000003638,13071.749999999995,1,339
2012-02-07 15:11:00,-13070.899999999994,-13120.949999999995,13994663.19999999,13986879.05,6468.625700611857,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 13080.849999999627}",0.8500000000003638,13121.799999999996,1,340
2012-02-07 15:12:00,-13120.949999999995,-13164.549999999996,13998406.64999999,13986835.45,6468.1931296009625,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 13124.450000001118}",0.8500000000003638,13165.399999999996,1,341
2012-02-07 15:13:00,-13164.549999999996,-13185.349999999995,13998351.749999989,13986814.65,6463.4628848006805,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 13145.25}",0.8500000000003638,13186.199999999995,1,342
2012-02-07 15:14:00,-13185.349999999995,-13215.999999999993,13997921.349999988,13986784.0,6460.2120599778245,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 13175.900000000373}",0.8500000000003638,13216.849999999993,1,343
2012-02-07 15:15:00,-13215.999999999993,-13227.249999999993,13998814.499999989,13986772.75,6454.584430310053,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 13187.150000000373}",0.8500000000003638,13228.099999999993,1,344
2012-02-07 15:16:00,-13227.249999999993,-13253.149999999994,13997473.499999989,13986746.85,6450.529376483311,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 13213.050000000745}",0.8500000000003638,13253.999999999995,1,345
2012-02-07 15:17:00,-13253.149999999994,-13299.299999999994,13996493.89999999,13986700.7,6450.7045185991565,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 13259.200000001118}",0.8500000000003638,13300.149999999994,1,346
2012-02-07 15:18:00,-13299.299999999994,-13357.549999999996,13995797.79999999,13986642.45,6454.538764715001,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 13317.450000001118}",0.8500000000003638,13358.399999999996,1,347
2012-02-07 15:19:00,-13357.549999999996,-13393.149999999994,13997699.14999999,13986606.85,6452.269435201995,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 13353.050000000745}",0.8500000000003638,13393.999999999995,1,348
2012-02-07 15:20:00,-13393.149999999994,-13524.499999999996,13996092.999999989,13986475.5,6495.799806943377,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 13484.400000000373}",0.8500000000003638,13525.349999999997,1,349
2012-02-07 15:21:00,-13524.499999999996,-13556.699999999999,13998026.64999999,13986443.3,6492.933297453746,7951.800000008196,"{'maxPortfolioValue': 13999959.9, 'maxDrawdown': 13516.599999999627}",0.8500000000003638,13557.55,1,350
